"","date","usaf","wban","code","station","lat","lon","elev","wd","ws","ceil_hgt","visibility","air_temp","dew_point","atmos_pres","RH","cl_1","cl_1_height","cl_2","cl_2_height","cl_3","cl_3_height","cl","year"
"47",2020-01-03 07:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,360,0,NA,NA,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"48",2020-01-03 08:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,159,0.1,NA,NA,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"49",2020-01-03 10:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,22,0.3,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"50",2020-01-03 11:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,89,1.6,NA,NA,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"51",2020-01-03 12:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,97,0.7,NA,NA,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"52",2020-01-03 13:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,190,0.7,NA,NA,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"53",2020-01-03 14:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,242,0.5,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"54",2020-01-03 16:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,217,0.9,NA,NA,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"55",2020-01-03 17:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,199,0.4,NA,NA,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"56",2020-01-03 18:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,95,1,NA,NA,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"57",2020-01-03 19:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,52,1.3,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"58",2020-01-03 20:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,57,1.2,NA,NA,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"59",2020-01-03 22:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,62,1,NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"60",2020-01-03 23:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,67,1.3,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"61",2020-01-04 00:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,46,2.5,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"62",2020-01-04 01:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,31,3.1,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"63",2020-01-04 02:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,35,2.6,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"64",2020-01-04 04:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,57,2,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"65",2020-01-04 05:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,48,2.3,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"66",2020-01-04 06:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,56,2.3,NA,NA,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"67",2020-01-04 07:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,45,1.8,NA,NA,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"68",2020-01-04 08:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,40,1.8,NA,NA,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"69",2020-01-04 10:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,37,2.3,NA,NA,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"70",2020-01-04 11:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,38,3.7,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"71",2020-01-04 12:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,44,4.8,NA,NA,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"72",2020-01-04 13:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,61,3.7,NA,NA,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"73",2020-01-04 14:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,59,3.1,NA,NA,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
